i,1345
e,1161
a,853
n,813
o,518
s,359
t,313
l,296
u,268
g,213
p,194
d,182
r,175
m,104
b,86
gin,83
c,70
h,37
v,33
f,20
k,17
ngi,11
y,9
we,7
w,7
ulf,6
chu,6
ayd,6
z,5
oofr,5
natio,5
lfu,5
tmas,4
thr,4
ookbi,4
lyl,4
lhau,4
lab,4
ittlet,4
snes,3
kmar,3
itud,3
feli,3
etari,3
ywa,2
weeps,2
ubt,2
troo,2
tral,2
tmen,2
tcoa,2
tchmenta,2
ste,2
smi,2
sma,2
shou,2
rto,2
ringpar,2
ringa,2
rickb,2
rboa,2
pflo,2
owderp,2
ouls,2
ortyf,2
ornc,2
orldw,2
onguet,2
olica,2
ocl,2
obg,2
npi,2
npe,2
north,2
nla,2
ngpi,2
ndscreenwi,2
nda,2
mpu,2
lka,2
lica,2
layerp,2
ingwi,2
hops,2
hac,2
glin,2
gesta,2
etyf,2
eston,2
epip,2
eom,2
elo,2
ellw,2
elfs,2
ehol,2
edov,2
earwo,2
bitb,2
arw,2
alr,2
alfh,2
weets,1
tn',1
tgu,1
ssne,1
south,1
soni,1
sfour,1
rowr,1
risr,1
reef,1
reedyg,1
racklec,1
pindles,1
pha,1
owd,1
oubl,1
oodl,1
ockt,1
ockd,1
oEurope,1
ningsr,1
neso,1
ndha,1
mellings,1
lfse,1
lfe,1
kwor,1
knick,1
ipr,1
inketycl,1
hells,1
ful,1
ftso,1
froA,1
epap,1
eov,1
easuretr,1
eanl,1
dfol,1
ciences,1
bination,1
aultf,1
actf,1
ablet,1
abbler,1
a',1
